"","x","y","sci.name","mod","climate_proj","ToE"
"22902",-61.375,44.125,"Squalus acanthias","HAD","8-5",2039
"22903",-61.375,44.125,"Squalus acanthias","IPSL","2-6",2066
"22904",-61.375,44.125,"Squalus acanthias","IPSL","8-5",2043
"22905",-61.375,44.125,"Urophycis tenuis","AWI","2-6",2062
"22906",-61.375,44.125,"Urophycis tenuis","AWI","8-5",2039
"22907",-61.375,44.125,"Urophycis tenuis","CNRM","2-6",2064
"22908",-61.375,44.125,"Urophycis tenuis","CNRM","8-5",2018
"22909",-61.375,44.125,"Urophycis tenuis","GFDL","8-5",2019
"22910",-61.375,44.125,"Urophycis tenuis","HAD","2-6",2025
"22911",-61.375,44.125,"Urophycis tenuis","HAD","8-5",2015
"22912",-61.375,44.125,"Urophycis tenuis","IPSL","2-6",2020
"22913",-61.375,44.125,"Urophycis tenuis","IPSL","8-5",2037
"22914",-61.375,44.375,"Leucoraja ocellata","AWI","2-6",2029
"22915",-61.375,44.375,"Leucoraja ocellata","AWI","8-5",2045
"22916",-61.375,44.375,"Leucoraja ocellata","CNRM","2-6",2023
"22917",-61.375,44.375,"Leucoraja ocellata","CNRM","8-5",2015
"22918",-61.375,44.375,"Leucoraja ocellata","GFDL","8-5",2035
"22919",-61.375,44.375,"Leucoraja ocellata","HAD","2-6",2040
"22920",-61.375,44.375,"Leucoraja ocellata","HAD","8-5",2015
"22921",-61.375,44.375,"Leucoraja ocellata","IPSL","2-6",2020
"22922",-61.375,44.375,"Leucoraja ocellata","IPSL","8-5",2026
"22923",-61.375,45.125,"Anarhichas lupus","AWI","2-6",2016
"22924",-61.375,45.125,"Anarhichas lupus","AWI","8-5",2100
"22925",-61.375,45.125,"Calanus finmarchicus","AWI","2-6",2091
"22926",-61.375,45.125,"Calanus finmarchicus","AWI","8-5",2093
"22927",-61.375,45.125,"Calanus glacialis","AWI","2-6",2028
"22928",-61.375,45.125,"Calanus glacialis","AWI","8-5",2053
"22929",-61.375,45.125,"Caretta caretta","AWI","2-6",2101
"22930",-61.375,45.125,"Caretta caretta","AWI","8-5",2101
"22931",-61.375,45.125,"Cetorhinus maximus","AWI","2-6",2101
"22932",-61.375,45.125,"Cetorhinus maximus","AWI","8-5",2051
"22933",-61.375,45.125,"Eubalaena glacialis","AWI","2-6",2101
"22934",-61.375,45.125,"Eubalaena glacialis","AWI","8-5",2095
"22935",-61.375,45.125,"Homarus americanus","AWI","2-6",2101
"22936",-61.375,45.125,"Homarus americanus","AWI","8-5",2059
"22937",-61.375,45.125,"Melanogrammus aeglefinus","AWI","2-6",2090
"22938",-61.375,45.125,"Melanogrammus aeglefinus","AWI","8-5",2054
"22939",-61.125,43.625,"Amblyraja radiata","AWI","2-6",2021
"22940",-61.125,43.625,"Amblyraja radiata","AWI","8-5",2094
"22941",-61.125,43.625,"Amblyraja radiata","CNRM","2-6",2048
"22942",-61.125,43.625,"Amblyraja radiata","CNRM","8-5",2028
"22943",-61.125,43.625,"Amblyraja radiata","GFDL","8-5",2026
"22944",-61.125,43.625,"Amblyraja radiata","HAD","2-6",2015
"22945",-61.125,43.625,"Amblyraja radiata","HAD","8-5",2015
"22946",-61.125,43.625,"Amblyraja radiata","IPSL","2-6",2074
"22947",-61.125,43.625,"Amblyraja radiata","IPSL","8-5",2094
"22948",-61.125,43.625,"Anarhichas lupus","AWI","2-6",2085
"22949",-61.125,43.625,"Anarhichas lupus","AWI","8-5",2094
"22950",-61.125,43.625,"Anarhichas lupus","CNRM","2-6",2018
"22951",-61.125,43.625,"Anarhichas lupus","CNRM","8-5",2029
"22952",-61.125,43.625,"Anarhichas lupus","GFDL","8-5",2096
"22953",-61.125,43.625,"Anarhichas lupus","HAD","2-6",2081
"22954",-61.125,43.625,"Anarhichas lupus","HAD","8-5",2015
"22955",-61.125,43.625,"Anarhichas lupus","IPSL","2-6",2100
"22956",-61.125,43.625,"Anarhichas lupus","IPSL","8-5",2065
"22957",-61.125,43.625,"Brosme brosme","AWI","2-6",2049
"22958",-61.125,43.625,"Brosme brosme","AWI","8-5",2100
"22959",-61.125,43.625,"Brosme brosme","CNRM","2-6",2072
"22960",-61.125,43.625,"Brosme brosme","CNRM","8-5",2029
"22961",-61.125,43.625,"Brosme brosme","GFDL","8-5",2098
"22962",-61.125,43.625,"Brosme brosme","HAD","2-6",2068
"22963",-61.125,43.625,"Brosme brosme","HAD","8-5",2020
"22964",-61.125,43.625,"Brosme brosme","IPSL","2-6",2024
"22965",-61.125,43.625,"Brosme brosme","IPSL","8-5",2018
"22966",-61.125,43.625,"Calanus finmarchicus","AWI","2-6",2041
"22967",-61.125,43.625,"Calanus finmarchicus","AWI","8-5",2015
"22968",-61.125,43.625,"Calanus finmarchicus","CNRM","2-6",2015
"22969",-61.125,43.625,"Calanus finmarchicus","CNRM","8-5",2032
"22970",-61.125,43.625,"Calanus finmarchicus","GFDL","8-5",2079
"22971",-61.125,43.625,"Calanus finmarchicus","HAD","2-6",2073
"22972",-61.125,43.625,"Calanus finmarchicus","HAD","8-5",2016
"22973",-61.125,43.625,"Calanus finmarchicus","IPSL","2-6",2099
"22974",-61.125,43.625,"Calanus finmarchicus","IPSL","8-5",2065
"22975",-61.125,43.625,"Calanus glacialis","AWI","2-6",2053
"22976",-61.125,43.625,"Calanus glacialis","AWI","8-5",2024
"22977",-61.125,43.625,"Calanus glacialis","CNRM","2-6",2051
"22978",-61.125,43.625,"Calanus glacialis","CNRM","8-5",2018
"22979",-61.125,43.625,"Calanus glacialis","GFDL","8-5",2043
"22980",-61.125,43.625,"Calanus glacialis","HAD","2-6",2081
"22981",-61.125,43.625,"Calanus glacialis","HAD","8-5",2091
"22982",-61.125,43.625,"Calanus glacialis","IPSL","2-6",2023
"22983",-61.125,43.625,"Calanus glacialis","IPSL","8-5",2100
"22984",-61.125,43.625,"Caretta caretta","AWI","2-6",2101
"22985",-61.125,43.625,"Caretta caretta","AWI","8-5",2101
"22986",-61.125,43.625,"Caretta caretta","CNRM","2-6",2101
"22987",-61.125,43.625,"Caretta caretta","CNRM","8-5",2101
"22988",-61.125,43.625,"Caretta caretta","GFDL","8-5",2101
"22989",-61.125,43.625,"Caretta caretta","HAD","2-6",2101
"22990",-61.125,43.625,"Caretta caretta","HAD","8-5",2101
"22991",-61.125,43.625,"Caretta caretta","IPSL","2-6",2101
"22992",-61.125,43.625,"Caretta caretta","IPSL","8-5",2101
"22993",-61.125,43.625,"Cetorhinus maximus","AWI","2-6",2035
"22994",-61.125,43.625,"Cetorhinus maximus","AWI","8-5",2028
"22995",-61.125,43.625,"Cetorhinus maximus","CNRM","2-6",2101
"22996",-61.125,43.625,"Cetorhinus maximus","CNRM","8-5",2061
"22997",-61.125,43.625,"Cetorhinus maximus","GFDL","8-5",2069
"22998",-61.125,43.625,"Cetorhinus maximus","HAD","2-6",2079
"22999",-61.125,43.625,"Cetorhinus maximus","HAD","8-5",2055
"23000",-61.125,43.625,"Cetorhinus maximus","IPSL","2-6",2101
"23001",-61.125,43.625,"Cetorhinus maximus","IPSL","8-5",2061
"23002",-61.125,43.625,"Gadus morhua","AWI","2-6",2038
"23003",-61.125,43.625,"Gadus morhua","AWI","8-5",2067
"23004",-61.125,43.625,"Gadus morhua","CNRM","2-6",2016
"23005",-61.125,43.625,"Gadus morhua","CNRM","8-5",2022
"23006",-61.125,43.625,"Gadus morhua","GFDL","8-5",2021
"23007",-61.125,43.625,"Gadus morhua","HAD","2-6",2076
"23008",-61.125,43.625,"Gadus morhua","HAD","8-5",2073
"23009",-61.125,43.625,"Gadus morhua","IPSL","2-6",2027
"23010",-61.125,43.625,"Gadus morhua","IPSL","8-5",2044
"23011",-61.125,43.625,"Glyptocephalus cynoglossus","AWI","2-6",2078
"23012",-61.125,43.625,"Glyptocephalus cynoglossus","AWI","8-5",2015
"23013",-61.125,43.625,"Glyptocephalus cynoglossus","CNRM","2-6",2078
"23014",-61.125,43.625,"Glyptocephalus cynoglossus","CNRM","8-5",2094
"23015",-61.125,43.625,"Glyptocephalus cynoglossus","GFDL","8-5",2099
"23016",-61.125,43.625,"Glyptocephalus cynoglossus","HAD","2-6",2086
"23017",-61.125,43.625,"Glyptocephalus cynoglossus","HAD","8-5",2015
"23018",-61.125,43.625,"Glyptocephalus cynoglossus","IPSL","2-6",2083
"23019",-61.125,43.625,"Glyptocephalus cynoglossus","IPSL","8-5",2099
"23020",-61.125,43.625,"Hippoglossoides platessoides","AWI","2-6",2063
"23021",-61.125,43.625,"Hippoglossoides platessoides","AWI","8-5",2074
"23022",-61.125,43.625,"Hippoglossoides platessoides","CNRM","2-6",2052
"23023",-61.125,43.625,"Hippoglossoides platessoides","CNRM","8-5",2080
"23024",-61.125,43.625,"Hippoglossoides platessoides","GFDL","8-5",2099
"23025",-61.125,43.625,"Hippoglossoides platessoides","HAD","2-6",2015
"23026",-61.125,43.625,"Hippoglossoides platessoides","HAD","8-5",2029
"23027",-61.125,43.625,"Hippoglossoides platessoides","IPSL","2-6",2035
"23028",-61.125,43.625,"Hippoglossoides platessoides","IPSL","8-5",2041
"23029",-61.125,43.625,"Hippoglossus hippoglossus","AWI","2-6",2030
"23030",-61.125,43.625,"Hippoglossus hippoglossus","AWI","8-5",2074
"23031",-61.125,43.625,"Hippoglossus hippoglossus","CNRM","2-6",2095
"23032",-61.125,43.625,"Hippoglossus hippoglossus","CNRM","8-5",2099
"23033",-61.125,43.625,"Hippoglossus hippoglossus","GFDL","8-5",2094
"23034",-61.125,43.625,"Hippoglossus hippoglossus","HAD","2-6",2015
"23035",-61.125,43.625,"Hippoglossus hippoglossus","HAD","8-5",2028
"23036",-61.125,43.625,"Hippoglossus hippoglossus","IPSL","2-6",2071
"23037",-61.125,43.625,"Hippoglossus hippoglossus","IPSL","8-5",2070
"23038",-61.125,43.625,"Homarus americanus","AWI","2-6",2045
"23039",-61.125,43.625,"Homarus americanus","AWI","8-5",2042
"23040",-61.125,43.625,"Homarus americanus","CNRM","2-6",2101
"23041",-61.125,43.625,"Homarus americanus","CNRM","8-5",2066
"23042",-61.125,43.625,"Homarus americanus","GFDL","8-5",2081
"23043",-61.125,43.625,"Homarus americanus","HAD","2-6",2101
"23044",-61.125,43.625,"Homarus americanus","HAD","8-5",2061
"23045",-61.125,43.625,"Homarus americanus","IPSL","2-6",2101
"23046",-61.125,43.625,"Homarus americanus","IPSL","8-5",2074
"23047",-61.125,43.625,"Illex illecebrosus","AWI","2-6",2024
"23048",-61.125,43.625,"Illex illecebrosus","AWI","8-5",2084
"23049",-61.125,43.625,"Illex illecebrosus","CNRM","2-6",2015
"23050",-61.125,43.625,"Illex illecebrosus","CNRM","8-5",2015
"23051",-61.125,43.625,"Illex illecebrosus","GFDL","8-5",2025
"23052",-61.125,43.625,"Illex illecebrosus","HAD","2-6",2024
"23053",-61.125,43.625,"Illex illecebrosus","HAD","8-5",2019
"23054",-61.125,43.625,"Illex illecebrosus","IPSL","2-6",2027
"23055",-61.125,43.625,"Illex illecebrosus","IPSL","8-5",2026
"23056",-61.125,43.625,"Leucoraja erinacea","AWI","2-6",2032
"23057",-61.125,43.625,"Leucoraja erinacea","AWI","8-5",2053
"23058",-61.125,43.625,"Leucoraja erinacea","CNRM","2-6",2018
"23059",-61.125,43.625,"Leucoraja erinacea","CNRM","8-5",2015
"23060",-61.125,43.625,"Leucoraja erinacea","GFDL","8-5",2095
"23061",-61.125,43.625,"Leucoraja erinacea","HAD","2-6",2021
"23062",-61.125,43.625,"Leucoraja erinacea","HAD","8-5",2019
"23063",-61.125,43.625,"Leucoraja erinacea","IPSL","2-6",2018
"23064",-61.125,43.625,"Leucoraja erinacea","IPSL","8-5",2016
"23065",-61.125,43.625,"Leucoraja ocellata","AWI","2-6",2078
"23066",-61.125,43.625,"Leucoraja ocellata","AWI","8-5",2085
"23067",-61.125,43.625,"Leucoraja ocellata","CNRM","2-6",2038
"23068",-61.125,43.625,"Leucoraja ocellata","CNRM","8-5",2031
"23069",-61.125,43.625,"Leucoraja ocellata","GFDL","8-5",2025
"23070",-61.125,43.625,"Leucoraja ocellata","HAD","2-6",2015
"23071",-61.125,43.625,"Leucoraja ocellata","HAD","8-5",2015
"23072",-61.125,43.625,"Leucoraja ocellata","IPSL","2-6",2075
"23073",-61.125,43.625,"Leucoraja ocellata","IPSL","8-5",2034
"23074",-61.125,43.625,"Lophius americanus","AWI","2-6",2027
"23075",-61.125,43.625,"Lophius americanus","AWI","8-5",2029
"23076",-61.125,43.625,"Lophius americanus","CNRM","2-6",2042
"23077",-61.125,43.625,"Lophius americanus","CNRM","8-5",2015
"23078",-61.125,43.625,"Lophius americanus","GFDL","8-5",2024
"23079",-61.125,43.625,"Lophius americanus","HAD","2-6",2034
"23080",-61.125,43.625,"Lophius americanus","HAD","8-5",2017
"23081",-61.125,43.625,"Lophius americanus","IPSL","2-6",2031
"23082",-61.125,43.625,"Lophius americanus","IPSL","8-5",2027
"23083",-61.125,43.625,"Melanogrammus aeglefinus","AWI","2-6",2079
"23084",-61.125,43.625,"Melanogrammus aeglefinus","AWI","8-5",2059
"23085",-61.125,43.625,"Melanogrammus aeglefinus","CNRM","2-6",2030
"23086",-61.125,43.625,"Melanogrammus aeglefinus","CNRM","8-5",2080
"23087",-61.125,43.625,"Melanogrammus aeglefinus","GFDL","8-5",2022
"23088",-61.125,43.625,"Melanogrammus aeglefinus","HAD","2-6",2028
"23089",-61.125,43.625,"Melanogrammus aeglefinus","HAD","8-5",2031
"23090",-61.125,43.625,"Melanogrammus aeglefinus","IPSL","2-6",2032
"23091",-61.125,43.625,"Melanogrammus aeglefinus","IPSL","8-5",2093
"23092",-61.125,43.625,"Pandalus borealis","AWI","2-6",2098
"23093",-61.125,43.625,"Pandalus borealis","AWI","8-5",2084
"23094",-61.125,43.625,"Pandalus borealis","CNRM","2-6",2091
"23095",-61.125,43.625,"Pandalus borealis","CNRM","8-5",2097
"23096",-61.125,43.625,"Pandalus borealis","GFDL","8-5",2032
"23097",-61.125,43.625,"Pandalus borealis","HAD","2-6",2053
"23098",-61.125,43.625,"Pandalus borealis","HAD","8-5",2093
"23099",-61.125,43.625,"Pandalus borealis","IPSL","2-6",2091
"23100",-61.125,43.625,"Pandalus borealis","IPSL","8-5",2053
"23101",-61.125,43.625,"Pollachius virens","AWI","2-6",2059
"23102",-61.125,43.625,"Pollachius virens","AWI","8-5",2092
"23103",-61.125,43.625,"Pollachius virens","CNRM","2-6",2095
"23104",-61.125,43.625,"Pollachius virens","CNRM","8-5",2028
"23105",-61.125,43.625,"Pollachius virens","GFDL","8-5",2100
"23106",-61.125,43.625,"Pollachius virens","HAD","2-6",2091
"23107",-61.125,43.625,"Pollachius virens","HAD","8-5",2030
"23108",-61.125,43.625,"Pollachius virens","IPSL","2-6",2034
"23109",-61.125,43.625,"Pollachius virens","IPSL","8-5",2058
"23110",-61.125,43.625,"Sebastes fasciatus","AWI","2-6",2096
"23111",-61.125,43.625,"Sebastes fasciatus","AWI","8-5",2056
"23112",-61.125,43.625,"Sebastes fasciatus","CNRM","2-6",2021
"23113",-61.125,43.625,"Sebastes fasciatus","CNRM","8-5",2090
"23114",-61.125,43.625,"Sebastes fasciatus","GFDL","8-5",2031
"23115",-61.125,43.625,"Sebastes fasciatus","HAD","2-6",2017
"23116",-61.125,43.625,"Sebastes fasciatus","HAD","8-5",2086
"23117",-61.125,43.625,"Sebastes fasciatus","IPSL","2-6",2047
"23118",-61.125,43.625,"Sebastes fasciatus","IPSL","8-5",2043
"23119",-61.125,43.625,"Squalus acanthias","AWI","2-6",2020
"23120",-61.125,43.625,"Squalus acanthias","AWI","8-5",2024
"23121",-61.125,43.625,"Squalus acanthias","CNRM","2-6",2045
"23122",-61.125,43.625,"Squalus acanthias","CNRM","8-5",2035
"23123",-61.125,43.625,"Squalus acanthias","GFDL","8-5",2042
"23124",-61.125,43.625,"Squalus acanthias","HAD","2-6",2018
"23125",-61.125,43.625,"Squalus acanthias","HAD","8-5",2029
"23126",-61.125,43.625,"Squalus acanthias","IPSL","2-6",2038
"23127",-61.125,43.625,"Squalus acanthias","IPSL","8-5",2058
"23128",-61.125,43.625,"Urophycis tenuis","AWI","2-6",2040
"23129",-61.125,43.625,"Urophycis tenuis","AWI","8-5",2093
"23130",-61.125,43.625,"Urophycis tenuis","CNRM","2-6",2099
"23131",-61.125,43.625,"Urophycis tenuis","CNRM","8-5",2028
"23132",-61.125,43.625,"Urophycis tenuis","GFDL","8-5",2100
"23133",-61.125,43.625,"Urophycis tenuis","HAD","2-6",2095
"23134",-61.125,43.625,"Urophycis tenuis","HAD","8-5",2089
"23135",-61.125,43.625,"Urophycis tenuis","IPSL","2-6",2041
"23136",-61.125,43.625,"Urophycis tenuis","IPSL","8-5",2030
"23137",-61.125,43.875,"Amblyraja radiata","AWI","2-6",2074
"23138",-61.125,43.875,"Amblyraja radiata","AWI","8-5",2015
"23139",-61.125,43.875,"Amblyraja radiata","CNRM","2-6",2094
"23140",-61.125,43.875,"Amblyraja radiata","CNRM","8-5",2094
"23141",-61.125,43.875,"Amblyraja radiata","GFDL","8-5",2015
"23142",-61.125,43.875,"Amblyraja radiata","HAD","2-6",2048
"23143",-61.125,43.875,"Amblyraja radiata","HAD","8-5",2094
"23144",-61.125,43.875,"Amblyraja radiata","IPSL","2-6",2094
"23145",-61.125,43.875,"Amblyraja radiata","IPSL","8-5",2015
"23146",-61.125,43.875,"Anarhichas lupus","AWI","2-6",2015
"23147",-61.125,43.875,"Anarhichas lupus","AWI","8-5",2048
"23148",-61.125,43.875,"Anarhichas lupus","CNRM","2-6",2085
"23149",-61.125,43.875,"Anarhichas lupus","CNRM","8-5",2092
"23150",-61.125,43.875,"Anarhichas lupus","GFDL","8-5",2061
"23151",-61.125,43.875,"Anarhichas lupus","HAD","2-6",2098
"23152",-61.125,43.875,"Anarhichas lupus","HAD","8-5",2034
"23153",-61.125,43.875,"Anarhichas lupus","IPSL","2-6",2094
"23154",-61.125,43.875,"Anarhichas lupus","IPSL","8-5",2042
"23155",-61.125,43.875,"Brosme brosme","AWI","2-6",2033
"23156",-61.125,43.875,"Brosme brosme","AWI","8-5",2032
"23157",-61.125,43.875,"Brosme brosme","CNRM","2-6",2097
"23158",-61.125,43.875,"Brosme brosme","CNRM","8-5",2042
"23159",-61.125,43.875,"Brosme brosme","GFDL","8-5",2094
"23160",-61.125,43.875,"Brosme brosme","HAD","2-6",2087
"23161",-61.125,43.875,"Brosme brosme","HAD","8-5",2097
"23162",-61.125,43.875,"Brosme brosme","IPSL","2-6",2083
"23163",-61.125,43.875,"Brosme brosme","IPSL","8-5",2056
"23164",-61.125,43.875,"Calanus finmarchicus","AWI","2-6",2033
"23165",-61.125,43.875,"Calanus finmarchicus","AWI","8-5",2060
"23166",-61.125,43.875,"Calanus finmarchicus","CNRM","2-6",2062
"23167",-61.125,43.875,"Calanus finmarchicus","CNRM","8-5",2070
"23168",-61.125,43.875,"Calanus finmarchicus","GFDL","8-5",2030
"23169",-61.125,43.875,"Calanus finmarchicus","HAD","2-6",2098
"23170",-61.125,43.875,"Calanus finmarchicus","HAD","8-5",2030
"23171",-61.125,43.875,"Calanus finmarchicus","IPSL","2-6",2072
"23172",-61.125,43.875,"Calanus finmarchicus","IPSL","8-5",2015
"23173",-61.125,43.875,"Calanus glacialis","AWI","2-6",2035
"23174",-61.125,43.875,"Calanus glacialis","AWI","8-5",2099
"23175",-61.125,43.875,"Calanus glacialis","CNRM","2-6",2033
"23176",-61.125,43.875,"Calanus glacialis","CNRM","8-5",2089
"23177",-61.125,43.875,"Calanus glacialis","GFDL","8-5",2043
"23178",-61.125,43.875,"Calanus glacialis","HAD","2-6",2016
"23179",-61.125,43.875,"Calanus glacialis","HAD","8-5",2038
"23180",-61.125,43.875,"Calanus glacialis","IPSL","2-6",2067
"23181",-61.125,43.875,"Calanus glacialis","IPSL","8-5",2035
"23182",-61.125,43.875,"Caretta caretta","AWI","2-6",2101
"23183",-61.125,43.875,"Caretta caretta","AWI","8-5",2101
"23184",-61.125,43.875,"Caretta caretta","CNRM","2-6",2101
"23185",-61.125,43.875,"Caretta caretta","CNRM","8-5",2101
"23186",-61.125,43.875,"Caretta caretta","GFDL","8-5",2101
"23187",-61.125,43.875,"Caretta caretta","HAD","2-6",2101
"23188",-61.125,43.875,"Caretta caretta","HAD","8-5",2101
"23189",-61.125,43.875,"Caretta caretta","IPSL","2-6",2101
"23190",-61.125,43.875,"Caretta caretta","IPSL","8-5",2101
"23191",-61.125,43.875,"Cetorhinus maximus","AWI","2-6",2028
"23192",-61.125,43.875,"Cetorhinus maximus","AWI","8-5",2028
"23193",-61.125,43.875,"Cetorhinus maximus","CNRM","2-6",2101
"23194",-61.125,43.875,"Cetorhinus maximus","CNRM","8-5",2066
"23195",-61.125,43.875,"Cetorhinus maximus","GFDL","8-5",2063
"23196",-61.125,43.875,"Cetorhinus maximus","HAD","2-6",2036
"23197",-61.125,43.875,"Cetorhinus maximus","HAD","8-5",2055
"23198",-61.125,43.875,"Cetorhinus maximus","IPSL","2-6",2101
"23199",-61.125,43.875,"Cetorhinus maximus","IPSL","8-5",2062
"23200",-61.125,43.875,"Gadus morhua","AWI","2-6",2066
"23201",-61.125,43.875,"Gadus morhua","AWI","8-5",2085
"23202",-61.125,43.875,"Gadus morhua","CNRM","2-6",2068
"23203",-61.125,43.875,"Gadus morhua","CNRM","8-5",2056
"23204",-61.125,43.875,"Gadus morhua","GFDL","8-5",2065
"23205",-61.125,43.875,"Gadus morhua","HAD","2-6",2094
"23206",-61.125,43.875,"Gadus morhua","HAD","8-5",2018
"23207",-61.125,43.875,"Gadus morhua","IPSL","2-6",2055
"23208",-61.125,43.875,"Gadus morhua","IPSL","8-5",2067
"23209",-61.125,43.875,"Glyptocephalus cynoglossus","AWI","2-6",2080
"23210",-61.125,43.875,"Glyptocephalus cynoglossus","AWI","8-5",2038
"23211",-61.125,43.875,"Glyptocephalus cynoglossus","CNRM","2-6",2081
"23212",-61.125,43.875,"Glyptocephalus cynoglossus","CNRM","8-5",2093
"23213",-61.125,43.875,"Glyptocephalus cynoglossus","GFDL","8-5",2031
"23214",-61.125,43.875,"Glyptocephalus cynoglossus","HAD","2-6",2021
"23215",-61.125,43.875,"Glyptocephalus cynoglossus","HAD","8-5",2089
"23216",-61.125,43.875,"Glyptocephalus cynoglossus","IPSL","2-6",2028
"23217",-61.125,43.875,"Glyptocephalus cynoglossus","IPSL","8-5",2021
"23218",-61.125,43.875,"Hippoglossoides platessoides","AWI","2-6",2100
"23219",-61.125,43.875,"Hippoglossoides platessoides","AWI","8-5",2058
"23220",-61.125,43.875,"Hippoglossoides platessoides","CNRM","2-6",2082
"23221",-61.125,43.875,"Hippoglossoides platessoides","CNRM","8-5",2022
"23222",-61.125,43.875,"Hippoglossoides platessoides","GFDL","8-5",2016
"23223",-61.125,43.875,"Hippoglossoides platessoides","HAD","2-6",2082
"23224",-61.125,43.875,"Hippoglossoides platessoides","HAD","8-5",2026
"23225",-61.125,43.875,"Hippoglossoides platessoides","IPSL","2-6",2087
"23226",-61.125,43.875,"Hippoglossoides platessoides","IPSL","8-5",2040
"23227",-61.125,43.875,"Hippoglossus hippoglossus","AWI","2-6",2095
"23228",-61.125,43.875,"Hippoglossus hippoglossus","AWI","8-5",2069
"23229",-61.125,43.875,"Hippoglossus hippoglossus","CNRM","2-6",2074
"23230",-61.125,43.875,"Hippoglossus hippoglossus","CNRM","8-5",2078
"23231",-61.125,43.875,"Hippoglossus hippoglossus","GFDL","8-5",2072
"23232",-61.125,43.875,"Hippoglossus hippoglossus","HAD","2-6",2069
"23233",-61.125,43.875,"Hippoglossus hippoglossus","HAD","8-5",2098
"23234",-61.125,43.875,"Hippoglossus hippoglossus","IPSL","2-6",2065
"23235",-61.125,43.875,"Hippoglossus hippoglossus","IPSL","8-5",2080
"23236",-61.125,43.875,"Homarus americanus","AWI","2-6",2058
"23237",-61.125,43.875,"Homarus americanus","AWI","8-5",2042
"23238",-61.125,43.875,"Homarus americanus","CNRM","2-6",2101
